Date,Adj Close
2021-06-21,116.1709
2021-06-22,117.3593
2021-06-23,116.9909
2021-06-24,117.06
2021-06-25,117.559
2021-06-28,116.6057
2021-06-29,117.6572
2021-06-30,117.2246
2021-07-01,118.0157
2021-07-02,117.7624
2021-07-05,120.143
2021-07-06,121.3782
2021-07-07,123.1225
2021-07-08,124.8708
2021-07-09,124.3111
2021-07-12,125.6736
2021-07-13,125.3029
2021-07-14,125.435
2021-07-15,124.3318
2021-07-16,124.5766
2021-07-19,122.9378
2021-07-20,123.2759
2021-07-21,123.1511
2021-07-22,122.0705
2021-07-23,121.8445
2021-07-26,119.7376
2021-07-27,120.2981
2021-07-28,119.8003
2021-07-29,117.7559
2021-07-30,120.0371
2021-08-02,120.4505
2021-08-03,120.5189
2021-08-04,123.1753
2021-08-05,124.8862
2021-08-06,127.5697
2021-08-09,127.0417
2021-08-10,126.2937
2021-08-11,130.8571
2021-08-12,131.5397
2021-08-13,133.5457
2021-08-16,134.8032
2021-08-17,134.3872
2021-08-18,141.5201
2021-08-19,143.6949
2021-08-20,143.667
2021-08-23,143.551
2021-08-24,140.1355
2021-08-25,138.3667
2021-08-26,142.2713
2021-08-27,140.5838
2021-08-30,136.14
2021-08-31,137.5703
2021-09-01,137.435
2021-09-02,140.0638
2021-09-03,142.6126
2021-09-06,142.8316
2021-09-07,139.6122
2021-09-08,138.5461
2021-09-09,137.4724
2021-09-10,138.2316
2021-09-13,139.7891
2021-09-14,139.7842
2021-09-15,143.1457
2021-09-16,141.9311
2021-09-17,140.3609
2021-09-20,142.4255
2021-09-21,141.6752
2021-09-22,142.5329
2021-09-23,142.7369
2021-09-24,141.8778
2021-09-27,142.8454
2021-09-28,143.4619
2021-09-29,145.6917
2021-09-30,145.4245
2021-10-01,145.717
2021-10-04,146.5125
2021-10-05,146.9022
2021-10-06,145.0515
2021-10-07,144.1691
2021-10-08,143.0049
2021-10-11,142.3809
2021-10-12,141.2281
2021-10-13,141.1604
2021-10-14,141.948
2021-10-15,142.2879
2021-10-18,142.9329
2021-10-19,143.2617
2021-10-20,143.0012
2021-10-21,142.5552
2021-10-22,142.7164
2021-10-25,143.3571
2021-10-26,143.9107
2021-10-27,144.683
2021-10-28,144.5678
2021-10-29,144.0384
2021-11-01,144.5416
2021-11-02,143.4442
2021-11-03,143.1717
2021-11-04,143.3493
2021-11-05,143.7268
2021-11-08,143.9788
2021-11-09,148.3737
2021-11-10,147.8159
2021-11-11,148.1418
2021-11-12,148.541
2021-11-15,148.78
2021-11-16,149.3297
2021-11-17,147.646
2021-11-18,149.6421
2021-11-19,149.7373
2021-11-22,149.2346
2021-11-23,149.8881
2021-11-24,149.3601
2021-11-25,149.366
2021-11-26,149.1178
2021-11-29,148.6989
2021-11-30,151.3829
2021-12-01,150.9218
2021-12-02,150.9584
2021-12-03,150.7926
2021-12-06,150.3212
2021-12-07,150.6434
2021-12-08,149.7806
2021-12-09,150.0776
2021-12-10,149.9008
2021-12-13,149.3958
2021-12-14,148.9215
2021-12-15,148.2686
2021-12-16,147.8353
2021-12-17,147.3618
2021-12-20,147.1816
2021-12-21,146.8716
2021-12-22,146.7583
2021-12-23,146.2715
2021-12-24,147.5798
2021-12-27,147.1724
2021-12-28,147.4981
2021-12-29,147.9394
2021-12-30,147.6258
2021-12-31,153.051
2022-01-03,152.6436
2022-01-04,150.9439
2022-01-05,150.8693
2022-01-06,149.2359
2022-01-07,148.9903
2022-01-10,148.7098
2022-01-11,149.5824
2022-01-12,149.1582
2022-01-13,148.8918
2022-01-14,150.0551
2022-01-17,150.0468
2022-01-18,150.0015
2022-01-19,149.7498
2022-01-20,149.9701
2022-01-21,148.0643
2022-01-24,148.6565
2022-01-25,150.9485
2022-01-26,151.1417
2022-01-27,148.3482
2022-01-28,149.2292
2022-01-31,148.2086
2022-02-01,148.9387
2022-02-02,149.7612
2022-02-03,149.7492
2022-02-04,149.0354
2022-02-07,147.5665
2022-02-08,149.2055
2022-02-09,149.1049
2022-02-10,151.9229
2022-02-11,153.0526
2022-02-14,150.9085
2022-02-15,150.1106
2022-02-16,151.2667
2022-02-17,152.8391
2022-02-18,155.7173
2022-02-21,152.555
2022-02-22,156.3427
2022-02-23,155.2124
2022-02-24,150.4508
2022-02-25,150.1834
2022-02-28,146.9329
2022-03-01,146.3329
2022-03-02,148.3057
2022-03-03,137.9956
2022-03-04,140.3107
2022-03-07,141.4084
2022-03-08,141.759
2022-03-09,143.3645
2022-03-10,145.5281
2022-03-11,144.7975
2022-03-14,144.7632
2022-03-15,144.5381
2022-03-16,143.1885
2022-03-17,141.3775
2022-03-18,143.3401
2022-03-21,144.4945
2022-03-22,146.0892
2022-03-23,147.6111
2022-03-24,146.9298
2022-03-25,144.8905
2022-03-28,148.1521
2022-03-29,148.2582
2022-03-30,149.8103
2022-03-31,149.4769
2022-04-01,148.7373
2022-04-04,149.9256
2022-04-05,149.4568
2022-04-06,149.4101
2022-04-07,149.7638
2022-04-08,149.9693
2022-04-11,152.1767
2022-04-12,151.5658
2022-04-13,152.3487
2022-04-14,153.1531
2022-04-15,151.3679
2022-04-18,151.6852
2022-04-19,150.6642
2022-04-20,151.5235
2022-04-21,151.745
2022-04-22,151.0674
2022-04-25,151.841
2022-04-26,151.6745
2022-04-27,151.9841
2022-04-28,153.3301
2022-04-29,153.0197
2022-05-02,153.7462
2022-05-03,154.6814
2022-05-04,154.8211
2022-05-05,156.3155
2022-05-06,156.4216
2022-05-09,156.347
2022-05-10,156.9772
2022-05-11,158.9917
2022-05-12,158.8786
2022-05-13,157.9423
2022-05-16,156.8629
2022-05-17,156.0783
2022-05-18,157.1088
2022-05-19,156.7984
2022-05-20,160.444
2022-05-23,160.2717
2022-05-24,158.8628
2022-05-25,163.2571
2022-05-26,163.7379
2022-05-27,160.2348
2022-05-30,155.0451
2022-05-31,155.3949
2022-06-01,156.4713
2022-06-02,157.0697
2022-06-03,157.1614
2022-06-06,156.1098
2022-06-07,155.8688
2022-06-08,155.4896
2022-06-09,155.5216
2022-06-10,155.5485
2022-06-13,156.4983
2022-06-14,157.2784
2022-06-15,153.537
2022-06-16,154.6678
2022-06-17,152.7573
2022-06-20,152.5169
2022-06-21,151.2185
2022-06-22,151.6737
2022-06-23,151.1731
2022-06-24,155.9312
2022-06-27,156.4847
2022-06-28,155.9715
2022-06-29,156.3091
2022-06-30,155.5514
2022-07-01,156.1613
2022-07-04,154.0234
2022-07-05,153.8121
2022-07-06,155.0054
2022-07-07,154.643
2022-07-08,154.1255
2022-07-11,154.8516
2022-07-12,153.7562
2022-07-13,154.056
2022-07-14,154.2687
2022-07-15,155.1402
2022-07-18,154.9432
2022-07-19,155.8247
2022-07-20,159.8861
2022-07-21,159.2572
2022-07-22,159.5447
2022-07-25,159.5505
2022-07-26,159.221
2022-07-27,158.9456
2022-07-28,158.0773
2022-07-29,158.7632
2022-08-01,160.0096
2022-08-02,160.8229
2022-08-03,159.6336
2022-08-04,160.2574
2022-08-05,159.9329
2022-08-08,159.9022
2022-08-09,160.1446
2022-08-10,160.1339
2022-08-11,159.2402
2022-08-12,160.0004
2022-08-15,160.3815
2022-08-16,160.6485
2022-08-17,160.1476
2022-08-18,160.5691
2022-08-19,161.5908
2022-08-22,160.695
2022-08-23,159.1497
2022-08-24,158.4881
2022-08-25,156.8389
2022-08-26,156.3358
2022-08-29,155.4307
2022-08-30,157.4226
2022-08-31,156.739
2022-09-01,155.9346
2022-09-02,156.0798
2022-09-05,156.7567
2022-09-06,157.2007
2022-09-07,157.9063
2022-09-08,157.6307
2022-09-09,158.3681
2022-09-12,158.5281
2022-09-13,157.5113
2022-09-14,159.8621
2022-09-15,159.56
2022-09-16,160.6175
2022-09-19,161.0023
2022-09-20,160.5517
2022-09-21,158.0013
2022-09-22,158.0621
2022-09-23,156.9561
2022-09-26,157.7027
2022-09-27,157.7905
2022-09-28,158.2811
2022-09-29,152.9861
2022-09-30,151.1753
2022-10-03,149.6717
2022-10-04,150.6267
2022-10-05,152.3259
2022-10-06,153.0904
2022-10-07,153.6508
2022-10-10,153.2291
2022-10-11,153.4118
2022-10-12,152.5983
2022-10-13,152.9385
2022-10-14,153.0419
2022-10-17,158.0309
2022-10-18,157.1837
2022-10-19,157.7031
2022-10-20,157.132
2022-10-21,157.9321
2022-10-24,158.1583
2022-10-25,158.6242
2022-10-26,158.9847
2022-10-27,159.2793
2022-10-28,160.5554
2022-10-31,159.4203
2022-11-01,159.5571
2022-11-02,159.1835
2022-11-03,158.3758
2022-11-04,156.0181
2022-11-07,154.8932
2022-11-08,155.7456
2022-11-09,156.5022
2022-11-10,155.0104
2022-11-11,156.1227
2022-11-14,156.0285
2022-11-15,156.1797
2022-11-16,155.8112
2022-11-17,156.0412
2022-11-18,155.4651
2022-11-21,156.2055
2022-11-22,155.4808
2022-11-23,155.2268
2022-11-24,155.477
2022-11-25,155.1223
2022-11-28,153.7069
2022-11-29,154.4408
2022-11-30,154.2152
2022-12-01,155.4487
2022-12-02,155.964
2022-12-05,159.7592
2022-12-06,159.9392
2022-12-07,157.2972
2022-12-08,156.2497
2022-12-09,156.5234
2022-12-12,156.5317
2022-12-13,156.6231
2022-12-14,153.6989
2022-12-15,155.4646
2022-12-16,153.821
2022-12-19,156.2367
2022-12-20,156.7155
2022-12-21,156.2269
2022-12-22,155.3574
2022-12-23,152.6278
2022-12-26,150.1842
2022-12-27,149.6911
2022-12-28,150.319
2022-12-29,149.8457
2022-12-30,149.0273
2023-01-02,149.0534
2023-01-03,149.1533
2023-01-04,149.1716
2023-01-05,149.0502
2023-01-06,148.1152
2023-01-09,148.8252
2023-01-10,149.7376
2023-01-11,149.8259
2023-01-12,149.9012
2023-01-13,149.977
2023-01-16,150.1617
2023-01-17,149.866
2023-01-18,151.2957
2023-01-19,150.3207
2023-01-20,148.6023
2023-01-23,149.9553
2023-01-24,150.2839
2023-01-25,151.5858
2023-01-26,153.4598
2023-01-27,153.0318
2023-01-30,151.8103
2023-01-31,155.0528
2023-02-01,155.9941
2023-02-02,156.3364
2023-02-03,155.2789
2023-02-06,153.09
2023-02-07,152.3632
2023-02-08,157.4027
2023-02-09,153.1157
2023-02-10,154.5779
2023-02-13,154.8812
2023-02-14,150.0462
2023-02-15,149.9811
2023-02-16,151.2076
2023-02-17,150.1475
2023-02-20,150.9437
2023-02-21,150.686
2023-02-22,150.6587
2023-02-23,149.7972
2023-02-24,149.7283
2023-02-27,152.3397
2023-02-28,152.9492
2023-03-01,152.8297
2023-03-02,152.9554
2023-03-03,155.3432
2023-03-06,154.8156
2023-03-07,154.4549
2023-03-08,154.8591
2023-03-09,152.7766
2023-03-10,152.7791
2023-03-13,152.3971
2023-03-14,152.4557
2023-03-15,152.8334
2023-03-16,155.874
2023-03-17,155.7057
2023-03-20,155.4707
2023-03-21,155.8233
2023-03-22,156.8049
2023-03-23,156.4271
2023-03-24,156.5769
2023-03-27,155.7405
2023-03-28,155.597
2023-03-29,154.8243
2023-03-30,155.9398
2023-03-31,158.3028
2023-04-03,156.1814
2023-04-04,155.0456
2023-04-05,156.4005
2023-04-06,156.1285
2023-04-07,155.9698
2023-04-10,157.8781
2023-04-11,159.686
2023-04-12,159.7794
2023-04-13,159.6275
2023-04-14,160.5637
2023-04-17,160.6653
2023-04-18,162.1935
2023-04-19,163.7683
2023-04-20,164.6545
2023-04-21,165.1399
2023-04-24,167.923
2023-04-25,168.0406
2023-04-26,167.9681
2023-04-27,170.1468
2023-04-28,169.8238
2023-05-01,170.0287
2023-05-02,169.7908
2023-05-03,170.3159
2023-05-04,168.2639
2023-05-05,168.4666
2023-05-08,169.5526
2023-05-09,169.3786
2023-05-10,170.1827
2023-05-11,170.2433
2023-05-12,170.6847
2023-05-15,170.301
2023-05-16,169.568
2023-05-17,169.2376
2023-05-18,169.2764
2023-05-19,170.3633
2023-05-22,172.4493
2023-05-23,174.7329
2023-05-24,172.5109
2023-05-25,171.8735
2023-05-26,173.0568
2023-05-29,173.5561
2023-05-30,173.0169
2023-05-31,173.2654
2023-06-01,174.0019
2023-06-02,174.2087
2023-06-05,175.3274
2023-06-06,175.8279
2023-06-07,175.6586
2023-06-08,176.0385
2023-06-09,175.0285
2023-06-12,175.9181
2023-06-13,174.8496
2023-06-14,172.5533
2023-06-15,171.3903
2023-06-16,172.8663
2023-06-19,174.5569
2023-06-20,175.1372
2023-06-21,175.4959
2023-06-22,173.3388
2023-06-23,172.5273
2023-06-26,172.9818
2023-06-27,172.4405
2023-06-28,169.2074
2023-06-29,170.09
2023-06-30,169.4001
2023-07-03,169.2664
2023-07-04,170.4178
2023-07-05,170.2534
2023-07-06,171.5382
2023-07-07,172.4701
2023-07-10,172.0245
2023-07-11,171.689
2023-07-12,172.5652
2023-07-13,172.3797
2023-07-14,172.6091
2023-07-17,171.2738
2023-07-18,171.3199
2023-07-19,170.1918
2023-07-20,169.9607
2023-07-21,170.6928
2023-07-24,171.8406
2023-07-25,170.2139
2023-07-26,171.3403
2023-07-27,171.0592
2023-07-28,170.278
2023-07-31,170.7903
2023-08-01,170.3112
2023-08-02,171.9587
2023-08-03,169.3952
2023-08-04,168.0654
2023-08-07,168.0027
2023-08-08,167.6981
2023-08-09,166.9087
2023-08-10,169.9378
2023-08-11,170.3825
2023-08-14,170.059
2023-08-15,168.5042
2023-08-16,168.8481
2023-08-17,170.7821
2023-08-18,170.9534
2023-08-21,169.9834
2023-08-22,168.6391
2023-08-23,167.393
2023-08-24,165.6036
2023-08-25,166.4869
2023-08-28,168.2092
2023-08-29,166.801
2023-08-30,167.0545
2023-08-31,167.33
2023-09-01,166.5494
2023-09-04,166.7078
2023-09-05,166.5724
2023-09-06,167.4037
2023-09-07,167.6218
2023-09-08,167.1221
2023-09-11,166.0245
2023-09-12,165.4802
2023-09-13,165.5495
2023-09-14,167.3876
2023-09-15,166.5141
2023-09-18,165.8744
2023-09-19,167.4096
2023-09-20,168.4298
2023-09-21,169.955
2023-09-22,169.9195
2023-09-25,169.8352
2023-09-26,169.757
2023-09-27,169.3726
2023-09-28,169.2445
2023-09-29,170.6296
2023-10-02,169.6385
2023-10-03,170.3401
2023-10-04,168.9318
2023-10-05,168.9345
2023-10-06,167.4296
2023-10-09,167.6176
2023-10-10,167.9759
2023-10-11,168.0787
2023-10-12,168.2005
2023-10-13,168.3306
2023-10-16,170.1612
2023-10-17,170.4267
2023-10-18,170.0643
2023-10-19,172.4043
2023-10-20,172.1599
2023-10-23,170.7058
2023-10-24,170.4305
2023-10-25,171.2311
2023-10-26,171.8254
2023-10-27,173.6574
2023-10-30,172.283
2023-10-31,171.5291
2023-11-01,176.1451
2023-11-02,177.0001
2023-11-03,176.0372
2023-11-06,176.7067
2023-11-07,177.9604
2023-11-08,179.7745
2023-11-09,180.9788
2023-11-10,182.1125
2023-11-13,182.7886
2023-11-14,182.0193
2023-11-15,181.1524
2023-11-16,181.3598
2023-11-17,183.8479
2023-11-20,183.3783
2023-11-21,183.5107
2023-11-22,181.6215
2023-11-23,183.2029
2023-11-24,183.5678
2023-11-27,182.1945
2023-11-28,180.9054
2023-11-29,182.5146
2023-11-30,183.7314
2023-12-01,184.581
2023-12-04,185.4799
2023-12-05,183.9666
2023-12-06,184.3825
2023-12-07,182.6856
2023-12-08,182.2061
2023-12-11,183.0206
2023-12-12,181.1661
2023-12-13,180.2372
2023-12-14,179.497
2023-12-15,180.0678
2023-12-18,181.2693
2023-12-19,182.5041
2023-12-20,185.6825
2023-12-21,186.6312
2023-12-22,187.3385
2023-12-25,185.764
2023-12-26,185.576
2023-12-27,185.4708
2023-12-28,187.5401
2023-12-29,186.3267
2024-01-01,184.4253
2024-01-02,183.7214
2024-01-03,182.2365
2024-01-04,182.4121
2024-01-05,181.8624
2024-01-08,182.5991
2024-01-09,181.9322
2024-01-10,182.3806
2024-01-11,182.1203
2024-01-12,182.9736
2024-01-15,184.8108
2024-01-16,184.3791
2024-01-17,185.6058
2024-01-18,185.4268
2024-01-19,186.2377
2024-01-22,186.1402
2024-01-23,187.2925
2024-01-24,185.0297
2024-01-25,185.4166
2024-01-26,186.8651
2024-01-29,189.5021
2024-01-30,189.5674
2024-01-31,188.827
2024-02-01,186.4434
2024-02-02,187.2766
2024-02-05,187.3836
2024-02-06,187.7628
2024-02-07,188.1629
2024-02-08,184.406
2024-02-09,184.6285
2024-02-12,184.8993
2024-02-13,185.3934
2024-02-14,182.362
2024-02-15,184.5256
2024-02-16,185.8586
2024-02-19,186.4955
2024-02-20,187.2562
2024-02-21,186.9809
2024-02-22,188.0651
2024-02-23,188.0609
2024-02-26,187.9453
2024-02-27,190.1859
2024-02-28,190.6275
2024-02-29,191.6095
2024-03-01,193.3923
2024-03-04,192.8095
2024-03-05,192.6515
2024-03-06,193.4049
2024-03-07,193.7524
2024-03-08,191.9547
2024-03-11,191.8195
2024-03-12,191.8303
2024-03-13,193.1648
2024-03-14,192.53
2024-03-15,190.8339
2024-03-18,191.2252
2024-03-19,191.7615
2024-03-20,188.2364
2024-03-21,188.7702
2024-03-22,189.8202
2024-03-25,192.1315
2024-03-26,192.391
2024-03-27,193.3019
2024-03-28,192.8715
2024-03-29,194.9324
2024-04-01,195.5442
2024-04-02,197.4942
2024-04-03,197.1573
2024-04-04,197.4661
2024-04-05,198.2637
2024-04-08,198.6918
2024-04-09,198.0723
2024-04-10,197.3416
2024-04-11,200.1839
2024-04-12,202.1212
2024-04-15,201.5876
2024-04-16,202.8846
2024-04-17,202.6848
2024-04-18,202.715
2024-04-19,202.7719
2024-04-22,200.0623
2024-04-23,201.6017
2024-04-24,199.7464
2024-04-25,199.2211
2024-04-26,197.9668
2024-04-29,198.6159
2024-04-30,199.5565
2024-05-01,201.4004
2024-05-02,202.526
2024-05-03,202.623
2024-05-06,201.4628
2024-05-07,202.547
2024-05-08,204.0632
2024-05-09,203.444
2024-05-10,203.993
2024-05-13,201.3365
2024-05-14,202.0508
2024-05-15,202.7976
2024-05-16,206.1924
2024-05-17,204.1868
2024-05-20,203.6605
2024-05-21,200.1766
2024-05-22,199.5258
2024-05-23,197.9968
2024-05-24,198.1127
2024-05-27,197.8963
2024-05-28,199.4141
2024-05-29,199.2172
2024-05-30,193.843
2024-05-31,190.6804
2024-06-03,191.5611
2024-06-04,189.7747
2024-06-05,186.9875
2024-06-06,188.8908
2024-06-07,190.3621
2024-06-10,190.2258
2024-06-11,191.6484
2024-06-12,188.4718
2024-06-13,192.5123
2024-06-14,194.0825
2024-06-17,197.4944
2024-06-18,197.1604
2024-06-19,200.9391
2024-06-20,206.1175
2024-06-21,209.0635
2024-06-24,204.8495
2024-06-25,204.6944
2024-06-26,203.0631
2024-06-27,201.796
2024-06-28,202.4507
2024-07-01,199.347
2024-07-02,202.7925
2024-07-03,204.3744
2024-07-04,204.0564
2024-07-05,202.5659
2024-07-08,202.5027
2024-07-09,196.8144
2024-07-10,195.9734
2024-07-11,198.7517
2024-07-12,201.2927
2024-07-15,201.3294
2024-07-16,205.7802
2024-07-17,213.7322
2024-07-18,215.2641
2024-07-19,215.4756
2024-07-22,219.0213
2024-07-23,219.1903
2024-07-24,222.1772
2024-07-25,224.1041
2024-07-26,233.4715
2024-07-29,236.0453
2024-07-30,237.2219
2024-07-31,236.4438
2024-08-01,236.2881
2024-08-02,233.5498
2024-08-05,235.479
2024-08-06,234.0819
2024-08-07,230.7303
2024-08-08,233.4118
2024-08-09,231.4707
2024-08-12,229.0983
2024-08-13,232.342
2024-08-14,228.8129
2024-08-15,232.117
2024-08-16,230.9395
2024-08-19,228.2949
2024-08-20,230.7503
2024-08-21,230.6337
2024-08-22,228.9723
2024-08-23,229.9497
2024-08-26,230.1361
2024-08-27,230.5737
2024-08-28,227.1281
2024-08-29,224.4631
2024-08-30,227.6088
2024-09-02,230.0185
2024-09-03,229.1671
2024-09-04,230.3073
2024-09-05,226.3432
2024-09-06,229.7263
2024-09-09,230.3971
2024-09-10,232.0931
2024-09-11,231.0904
2024-09-12,235.6647
2024-09-13,237.4626
2024-09-16,242.0418
2024-09-17,240.558
2024-09-18,238.8124
2024-09-19,237.8024
2024-09-20,238.9174
2024-09-23,236.8381
2024-09-24,238.3093
2024-09-25,238.3932
2024-09-26,237.937
2024-09-27,238.4546
2024-09-30,238.8377
2024-10-01,236.726
2024-10-02,237.3527
2024-10-03,236.731
2024-10-04,234.547
2024-10-07,233.7248
2024-10-08,234.8744
2024-10-09,233.9846
2024-10-10,230.8403
2024-10-11,232.0582
2024-10-14,229.3612
2024-10-15,229.5483
2024-10-16,230.6929
2024-10-17,230.3385
2024-10-18,229.5951
2024-10-21,225.3211
2024-10-22,223.4315
2024-10-23,222.229
2024-10-24,222.1086
2024-10-25,222.9151
2024-10-28,221.8935
2024-10-29,221.0665
2024-10-30,220.2699
2024-10-31,220.259
2024-11-01,218.4027
2024-11-04,222.1256
2024-11-05,221.4588
2024-11-06,221.849
2024-11-07,222.68
2024-11-08,222.0453
2024-11-11,220.2778
2024-11-12,219.4551
2024-11-13,220.1308
2024-11-14,221.142
2024-11-15,223.3436
2024-11-18,224.6701
2024-11-19,225.4798
2024-11-20,226.4683
2024-11-21,226.3697
2024-11-22,226.5118
2024-11-25,226.3562
2024-11-26,225.3481
2024-11-27,226.2933
2024-11-28,227.3089
2024-11-29,226.4712
2024-12-02,224.6328
2024-12-03,223.0925
2024-12-04,224.1017
2024-12-05,228.1258
2024-12-06,227.4253
2024-12-09,229.9245
2024-12-10,228.5788
2024-12-11,228.445
2024-12-12,230.6636
2024-12-13,230.2729
2024-12-16,229.9539
2024-12-17,229.4624
2024-12-18,229.596
2024-12-19,229.7963
2024-12-20,227.9373
2024-12-23,228.5228
2024-12-24,231.8303
2024-12-25,233.4857
2024-12-26,236.4206
2024-12-27,235.7869
2024-12-30,237.4471
2024-12-31,236.4435
2025-01-01,234.8143
2025-01-02,234.4032
2025-01-03,232.1349
2025-01-06,233.4737
2025-01-07,229.242
2025-01-08,230.6244
2025-01-09,232.0045
2025-01-10,232.651
2025-01-13,233.1719
2025-01-14,233.7109
2025-01-15,232.9111
2025-01-16,231.6585
2025-01-17,232.3813
2025-01-20,233.3386
2025-01-21,231.8671
2025-01-22,232.3273
2025-01-23,232.3676
2025-01-24,235.6189
2025-01-27,236.5517
2025-01-28,236.1964
2025-01-29,234.3601
2025-01-30,235.8395
2025-01-31,236.976
2025-02-03,235.4803
2025-02-04,237.3978
2025-02-05,238.2571
2025-02-06,236.2958
2025-02-07,234.5644
2025-02-10,236.9477
2025-02-11,236.6654
2025-02-12,232.091
2025-02-13,232.9779
2025-02-14,233.9673
2025-02-17,234.8914
2025-02-18,236.5178
2025-02-19,234.3277
2025-02-20,235.4705
2025-02-21,234.2488
2025-02-24,235.6423
2025-02-25,232.5244
2025-02-26,231.4308
2025-02-27,229.2806
2025-02-28,231.2499
2025-03-03,230.6896
2025-03-04,229.2529
2025-03-05,229.8364
2025-03-06,228.5429
2025-03-07,232.4387
2025-03-10,233.6921
2025-03-11,233.5128
2025-03-12,233.6611
2025-03-13,232.1976
2025-03-14,233.101
2025-03-17,234.0034
2025-03-18,234.0595
2025-03-19,235.5877
2025-03-20,238.1778
2025-03-21,237.1634
2025-03-24,235.1329
2025-03-25,235.2614
2025-03-26,234.6579
2025-03-27,235.448
2025-03-28,234.8209
2025-03-31,235.4144
2025-04-01,233.7318
2025-04-02,234.1768
2025-04-03,235.6363
2025-04-04,235.6066
2025-04-07,235.8012
2025-04-08,236.5353
2025-04-09,236.3781
2025-04-10,236.4477
2025-04-11,237.5589
2025-04-14,236.6978
2025-04-15,242.0062
2025-04-16,240.7511
2025-04-17,240.5706
2025-04-18,241.0256
2025-04-21,239.8488
2025-04-22,237.5055
2025-04-23,236.2746
2025-04-24,235.3379
2025-04-25,237.269
2025-04-28,238.4536
2025-04-29,242.2462
2025-04-30,238.3827
2025-05-01,239.2763
2025-05-02,239.7266
2025-05-05,239.8807
2025-05-06,243.117
2025-05-07,243.4946
2025-05-08,244.871
2025-05-09,246.0005
2025-05-12,246.6784
2025-05-13,247.272
2025-05-14,246.0073
2025-05-15,243.4709
2025-05-16,243.5958
2025-05-19,242.6886
2025-05-20,239.1705
2025-05-21,239.4573
2025-05-22,240.5454
2025-05-23,240.3232
2025-05-26,242.0785
2025-05-27,243.9108
2025-05-28,243.0858
2025-05-29,243.6953
2025-05-30,245.0627
2025-06-02,245.6266
2025-06-03,249.0425
2025-06-04,247.0802
2025-06-05,249.3615
2025-06-06,249.9865
2025-06-09,252.5162
2025-06-10,251.8833
2025-06-11,251.8566
2025-06-12,252.5649
2025-06-13,253.6039
2025-06-16,254.6636
2025-06-17,253.4336
2025-06-18,253.245
2025-06-19,255.4693
2025-06-20,252.6873
2025-06-23,252.1919
2025-06-24,255.0205
2025-06-25,256.4022
2025-06-26,253.3147
2025-06-27,251.2814
2025-06-30,251.5091
2025-07-01,250.3132
2025-07-02,249.1547
2025-07-03,248.7768
2025-07-04,250.7779
2025-07-07,251.3773
2025-07-08,252.3358
2025-07-09,250.852
2025-07-10,251.3121
2025-07-11,249.9976
2025-07-14,248.3473
2025-07-15,247.5643
2025-07-16,245.229
2025-07-17,245.1619
2025-07-18,242.9815
2025-07-21,242.2247
2025-07-22,241.7183
2025-07-23,241.8717
2025-07-24,238.7225
2025-07-25,238.6535
2025-07-28,244.3845
2025-07-29,245.8085
2025-07-30,241.236
2025-07-31,242.185
2025-08-01,244.7264
2025-08-04,246.0904
2025-08-05,243.7847
2025-08-06,250.8763
2025-08-07,247.9968
2025-08-08,248.1539
2025-08-11,251.0169
2025-08-12,250.3512
2025-08-13,250.2286
2025-08-14,250.229
2025-08-15,251.6895
2025-08-18,249.6974
2025-08-19,251.1935
2025-08-20,244.5529
2025-08-21,243.4966
2025-08-22,244.7315
2025-08-25,244.7918
2025-08-26,245.8481
2025-08-27,245.5138
2025-08-28,247.491
2025-08-29,244.2717
2025-09-01,244.9022
2025-09-02,240.3756
2025-09-03,238.0073
2025-09-04,236.282
2025-09-05,234.3112
2025-09-08,232.5051
2025-09-09,234.2497
2025-09-10,234.5123
2025-09-11,242.4328
2025-09-12,242.3393
2025-09-15,244.7827
2025-09-16,244.3163
2025-09-17,248.2854
2025-09-18,247.367
2025-09-19,244.6268
2025-09-22,243.2515
2025-09-23,242.7903
2025-09-24,241.6335
2025-09-25,242.7939
2025-09-26,245.1061
2025-09-29,243.7331
2025-09-30,244.5911
2025-10-01,245.8766
2025-10-02,246.8162
2025-10-03,248.2907
2025-10-06,251.0157
2025-10-07,248.9724
2025-10-08,249.3352
2025-10-09,250.5556
2025-10-10,251.3652
2025-10-13,247.9551
2025-10-14,247.0101
2025-10-15,247.2366
2025-10-16,246.5266
2025-10-17,246.6214
2025-10-20,243.2683
2025-10-21,242.4461
2025-10-22,244.8326
2025-10-23,245.1201
2025-10-24,240.1204
2025-10-27,239.594
2025-10-28,242.7028
2025-10-29,243.1123
2025-10-30,244.3613
2025-10-31,248.3133
2025-11-03,251.3283
2025-11-04,250.6885
2025-11-05,249.2165
2025-11-06,251.5592
2025-11-07,251.1067
2025-11-10,249.6957
2025-11-11,250.1804
2025-11-12,251.2724
2025-11-13,250.411
2025-11-14,251.2886
2025-11-17,249.6005
2025-11-18,254.8863
2025-11-19,253.0121
2025-11-20,255.5827
2025-11-21,255.5941
2025-11-24,255.4844
2025-11-25,252.5751
2025-11-26,253.7473
2025-11-27,251.6741
2025-11-28,250.6641
2025-12-01,247.677
2025-12-02,246.5376
2025-12-03,246.1717
2025-12-04,246.7956
2025-12-05,247.7015
2025-12-08,246.7749
2025-12-09,247.0804
2025-12-10,246.9113
2025-12-11,250.8686
2025-12-12,249.4084
2025-12-15,251.5816
2025-12-16,248.6518
2025-12-17,249.5723
2025-12-18,247.1006
2025-12-19,244.6241
